"mql_id","marketing_channel","seller_id","business_segment","total_items_sold","total_order_revenue","order_id","logistical_delay_days","final_review_score","review_message"
bde34e7721e5a33091503ba45b3f8ea5,organic_search,a69aa24cec11168e7e39a3fbc727e925,health_beauty,1,39.99,"8a16ff3cd34e92ae56b0bdcb66dc56e3",-6.0,5,
"186f0892f13de5443c0b6d042a6ddde0",organic_search,d566c37fa119d5e66c4e9052e83ee4ea,sports_leisure,1,67.90,"8a1bc477742faefa8ff9f614dc582244",-9.0,5,"Confesso que tinha medo de fazer compras pelo stark, estou Satisfeita, recomendarei o site stark para todos os amigos ... PARABÉNS "
"68482ad368c7b9779cf50a7164815379",unknown,"980640c45d7a4635885491d077167e4d",bags_backpacks,1,54.99,"8a20690ced594f1b8937e869026ccc89",-11.0,4,"Mochila muito bonita,só imaginei que fosse menor."
"8d6be534a8bdd08e11efe57c6ce3dd21",organic_search,"6061155addc1e54b4cfb51c1c2a32ad8",pet,1,112.00,"8a27647dc5f71b1eda4620983e89334c",-6.0,4,
"186f0892f13de5443c0b6d042a6ddde0",organic_search,d566c37fa119d5e66c4e9052e83ee4ea,sports_leisure,1,65.90,"8a32a50c6b4576d818f3e7b9e077aac2",-14.0,5,
"99fc32e3c05e03597a692c4fd9a9d162",referral,"6a38087bc8ad4f89ff453561005f6dea",computers,1,158.90,"8a6687e2edd62edc2b9c1de51234bd98",-19.0,5,
"42e452a93e736373dd9281c113eff2b7",organic_search,da6a60cc8cc724fe51be021ff8be779c,books,2,91.80,"8a7096900fa8a063219b9edd1a9e5431",-21.0,5,
"682e8ae60182137d74d90ada9e0947d8",paid_search,"7fc87cc3e89b3d1d5cabdca32f8485aa",home_office_furniture,1,209.90,"8a7c3a3a48dbc1c76fb4e7e5844d5584",0.0,4,
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,books,1,83.99,"8a8bd4a338e17ace44431e99a2add1d2",-2.0,5,
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,books,1,83.99,"8a90aa7c88256981f18784086121349c",-12.0,5,
"8d6be534a8bdd08e11efe57c6ce3dd21",organic_search,"6061155addc1e54b4cfb51c1c2a32ad8",pet,1,148.00,"8accd50880b882387ddd4a36d0b1b7d4",-1.0,5,"Otimo produto,parabéns."
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,499.99,"8ace197d57084cf99d770809ef26dab7",-13.0,5,Super recomendo.entrega e produtos ok.
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,110.32,"8ade7f8460876f64baec1e262faf6a94",-15.0,5,
"8e12ae4ee6dc484ecf2277a19b845658",paid_search,f9ec7093df3a7b346b7bcf7864069ca3,small_appliances,1,17.50,"8af910ab3dcf14bd966ba647e2ad995a",-1.0,5,
"6dfdc6a7e91f5d20a16c956c33974ca5",organic_search,"3ab971ce71839580d2ae5b4e40fe8044",home_decor,1,105.00,"8b02937454ecbf39dea9989375d931e3",-11.0,5,Chegou antes do prazo da entrega amei
d25814a309be54d1d2279a4ff921ea28,social,"2d42ebcda99fd55f6f4bc2f1ca035d50",home_decor,1,89.00,"8b0d9469bcbdd6061d09db72ad2a1d22",-10.0,5,
e84d3444422cda735543114cf5df6b95,unknown,db2956745b3a8e9f3785c99f34b5d25e,audio_video_electronics,1,208.00,"8b1999cf2912d6be6f23ce1474751748",6.0,3,
bd47dc58209bc820d555f935bf055e40,paid_search,"77a515caa36327151d1cc6c32a9f00e1",stationery,1,79.90,"8b1b41b9f2da33a80000016c2bb902a1",-8.0,4,
"327174d3648a2d047e8940d7d15204ca",organic_search,"612170e34b97004b3ba37eae81836b4c",home_appliances,1,44.90,"8b2098d15b08a80b4d24395b44cb2a42",-1.0,3,
e0bcbf50b9afa71ee130b94dfe8bcf2e,paid_search,"516e7738bd8f735ac19a010ee5450d8d",health_beauty,1,129.00,"8b287c802866ec3b7b594e5cbc2d5acf",-14.0,4,
"2dfbe1c802c78a8b1f75ef13b70c1124",organic_search,"382229d1e840115ffe3dbf5ff460e417",household_utilities,1,29.99,"8b4d265764544f6a280f2ae60b579be7",-4.0,4,
"39ecc5282d4511dca4c757113e1312d1",organic_search,"65febd49fd28ec955651299159b1f527",household_utilities,2,141.98,"8b531c937807bb67b6cfb0afa1be6ee3",-6.0,5,
"186f0892f13de5443c0b6d042a6ddde0",organic_search,d566c37fa119d5e66c4e9052e83ee4ea,sports_leisure,1,65.90,"8b68aaf14ef89066544494482aa5569c",-18.0,5,
"1217984b38cadfb4b1c15f30a3212680",organic_search,"54c04bdb5ec46762f8f08c7e8f86ed4a",food_supplement,1,152.80,"8b8164ec47a3d04ec76e8ce5389033d4",-9.0,5,"chegou direitinho, antes do prazo final, recomendo"
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,199.99,"8b8eff044126a94388def4b95db32ccf",-13.0,4,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,278.00,"8ba3b1fe7aa3cefdeb39bbc9a822b1cf",,5,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,99.90,"8ba70ffa9e502e40f33a3f9f59d739d5",-7.0,5,maravilhoso
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,115.00,"8bab7ecb4ace6bff0ac3a7cc2dee73d5",-10.0,4,"O produto chegou antes da data prevista. Estou feliz, com minha compra. É lindo! "
"62e44187d92348c552952aa4bf152e90",paid_search,"3d5d0dc7073a299e31fa718ce1bc00b6",health_beauty,1,37.90,"8badb85035ae9283c53e42b0ab697410",-8.0,5,
"37d92d59a2b02e0256aa1d2bddcfa50d",social,"671585f5a2af58b6e276bc01003c0d2b",household_utilities,1,45.00,"8bc56c2bd5d8abe887ee0e3ec84a5c66",-21.0,5,recebido antes do prazo
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,99.90,"8bf6956999b0861c3191773f28806f40",-9.0,5,Recebi no antes do prazo combinado. 
afac78e614dac1a1470030ea55c08eef,paid_search,"0ddefe3c7a032b91f4e25b9c3a08fca1",household_utilities,1,89.80,"8c24ff4b5a28bb8f08034fca0e4e1263",-6.0,4,
c556184b3fe2087834850b68fa435cee,direct_traffic,"2d2322d842118867781fc737e96d59a1",household_utilities,1,19.20,"8c37353173db5c03df9e813cfe9a9326",14.0,4,Otimo nao tive problemas nota 9
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,590.00,"8c392f89aecdbec13f3871c27f677835",-1.0,5,
e866f5b284008f65db1641dae437f9c2,organic_search,d9a84e1403de8da0c3aa531d6d108ba6,toys,1,30.90,"8c46cc97ee8884e95fc747ef323d6c08",-14.0,3,
a562fd35af2738ce6d88f785ef4eb134,paid_search,b16d3dadc47d4eb18be3d88bad0775ce,sports_leisure,1,34.90,"8c49dc4a643a15ef1db44391d2034366",-17.0,5,Excelente 
a06df17094fd9599cad32555b897a0d3,direct_traffic,"70bf57d811208f8923b41bbd499a67a4",small_appliances,1,95.40,"8c65d56ff533ea4260692ba747aebc7b",-2.0,1,
"39ecc5282d4511dca4c757113e1312d1",organic_search,"65febd49fd28ec955651299159b1f527",household_utilities,1,40.99,"8c6fd4e7cb09a08b5984934adba61c22",-7.0,5,
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,95.00,"8c7743df5e89b7178ace0e9b7afe5208",-5.0,4,Dentro do contratado
"21c55cb2ff8f7ce34b89f7cc8cf71d9f",paid_search,"4a82168aaef173cbb6e46ae88728f919",health_beauty,1,149.00,"8c802dd7e15769c1bb543be2b54ac9d4",-13.0,5,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,499.99,"8caa77ff40d44d6d22eb8b3079c3c324",-21.0,5,
ffdd99e05df27c02a2fb1669d49e0c76,organic_search,"02f623a8eb246f3c5f7c2f96462654e6",sports_leisure,1,139.00,"8cb9dee4f1dcfd13f7dbe690e29570cc",-6.0,5,
c36d210f50e7ef3103da68ab61efd093,unknown,"59cea8e446d3834393058e7e0666b6fb",small_appliances,1,39.90,"8cbfe33bcf72f61fe06f614058d37171",-26.0,3,
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,110.32,"8cc50a1b31f5542e2289304e7d6b039f",-7.0,4,
"860e39bc33e7c4ca4c26ec67979cc290",paid_search,"4bfc7a4a1cf8d4d2121c27422d9e50b5",home_decor,3,188.70,"8ceb7c40345d31112e63e0f4624e39b0",-6.0,3,"O material chegou antes do prazo, mas das três peças que comprei, uma delas estava com a alça(cabo) quebrado."
"081c243a74472af67b65145cff5221c7",paid_search,"58f1a6197ed863543e0136bdedb3fce2",fashion_accessories,1,187.00,"8cf765eeef8f04ca929a1cf64ffa2584",-8.0,4,
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,books,1,57.89,"8d197eef337470b4ef3c9d7ef80d14fb",-5.0,5,
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,2,220.64,"8d23fb4e17833d8bf866d3ae3481a3cd",-13.0,5,
a0a7ffa593070c447c15f66e0aab9785,organic_search,ffa6adafb71b807dc13159e26431354c,car_accessories,1,159.00,"8d4d21fb1ce7b5b4e78d264feb534aee",-17.0,5,
"22c0b2a19a05fff19e92fab5a0b7728b",paid_search,"138dbe45fc62f1e244378131a6801526",household_utilities,1,18.90,"8d522f62d3cf573581ad306fd7f5179d",-1.0,5,
c0760e4171db0cd649bda18fcd314e33,unknown,"4c18691b6037662be2df78a765d98ab5",household_utilities,1,85.00,"8d71917758ea476a2b1014f34c1f9005",-8.0,4,Blz 
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,110.32,"8d73d05fe1d2142179985e04712e8485",9.0,1,Comprei há quase 2 meses e até o momento não recebi o produto.
"860e39bc33e7c4ca4c26ec67979cc290",paid_search,"4bfc7a4a1cf8d4d2121c27422d9e50b5",home_decor,2,125.80,"8d7b414446f4195d6aeb04abfcdfc86e",-6.0,5,
c9b03be66eee564123ecf4b66c25986a,organic_search,"7ade73f1b9b4e965f9009a4c3a7e2c15",household_utilities,1,99.90,"8d7ec00a7df1f84149ee7f5ea8a73c41",-14.0,5,
ffdd99e05df27c02a2fb1669d49e0c76,organic_search,"02f623a8eb246f3c5f7c2f96462654e6",sports_leisure,1,139.00,"8d97dfb850543060acf6f461bf37533b",-10.0,5,
"3461d99a30c72933c66cac4f1c02bd14",unknown,"18e694e0e48ed6f7aa3f24aade5fd697",computers,1,19.90,"8d9de4f71359b674f9e16be4c40bf358",-15.0,5,
c0760e4171db0cd649bda18fcd314e33,unknown,"4c18691b6037662be2df78a765d98ab5",household_utilities,1,25.00,"8da66baf68f49a58324e0e8297d4f1b8",-8.0,5,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,500.00,"8dba24f9985ee1c23c565330d02c5099",-8.0,4,"Recebi o produto que esperava
Mas não me mandaram a nota fiscal. Porque ?"
"3461d99a30c72933c66cac4f1c02bd14",unknown,"18e694e0e48ed6f7aa3f24aade5fd697",computers,1,20.90,"8dcd08ba1ddd245791d0fe2a764d7c0c",-9.0,4,
e0bcbf50b9afa71ee130b94dfe8bcf2e,paid_search,"516e7738bd8f735ac19a010ee5450d8d",health_beauty,1,26.90,"8ddafc9e62967101391805e620db71be",-19.0,4,
"40965efa19c345bfd62e38846d71eb85",paid_search,"5f57db27027655e6c6a391601daa0258",household_utilities,1,98.00,"8dde389ebcf87898f96614bf718a3424",-7.0,5,
"98826328c3a60215e53b342560084571",other,f46490624488d3ff7ce78613913a7711,health_beauty,1,34.00,"8de5dd99d488cbaf9ecf38e08c08be10",-9.0,4,"Veio tudo do kit e dentro do prazo. Mas tenho a impressão que é falsificada a progressiva. Tem cheiro, cor, textura e rótulos diferente da original. "
dcee66ccb49a492ae42c446c0cc01b3a,paid_search,cd2169d9f31ff6fbb9ca3373b0c9e354,audio_video_electronics,1,569.00,"8de9841a58332c8955d80653bc19a858",-16.0,4,
"45b5846f3d142b0748d3dc2ab223ab6b",paid_search,"76ea5315acb3f5f7ade3cd261faf922a",car_accessories,1,62.90,"8df8c3199fb229a1472b0a47e3b106ae",-13.0,5,"Foi entregue muito bem embalado, o produto é bom. Já está instalado.."
"8ba72c13888964788024b12e39aef6de",organic_search,"6b90f847357d8981edd79a1eb1bf0acb",construction_tools_house_garden,1,65.50,"8e037d22abe0755825b4a5bd17135b23",-31.0,5,
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,books,1,201.99,"8e0681f2a4f1f64042b59780dc46125d",-5.0,5,recomendo
ac029f072468dd8c97c15f0a9fa96f00,paid_search,dfa0c4c6229ab200a4a1336b4d7128ff,home_decor,2,65.80,"8ea30b70e3e6d110ab6eaec18f0a7269",-24.0,5,excelente
"3e4a3f9ecab2d513b6782748c9e0a884",organic_search,"9d681c7e12db302cb261e721040dde65",sports_leisure,1,56.90,"8ec26dd02af502c1a8210efc0bb02c0a",-5.0,5,Chegou antes do previsto. Excelente
"37d92d59a2b02e0256aa1d2bddcfa50d",social,"671585f5a2af58b6e276bc01003c0d2b",household_utilities,1,45.00,"8ec9caca9f30411bda28f48d2aec61e2",-7.0,4,
"8257329475414b1eaf3dc731440e01a7",organic_search,ba90964cff9b9e0e6f32b23b82465f7b,small_appliances,1,1099.00,"8ed8d60cc2df2b29e93a93ec47189c07",-14.0,3,
"5bee2861956d76fe35e91c33bc4a81b3",paid_search,dda37071807e404c5bb2a1590c66326f,bags_backpacks,1,199.99,"8edaa376e19d08bc84ab8845682216b4",-3.0,5,
e0bcbf50b9afa71ee130b94dfe8bcf2e,paid_search,"516e7738bd8f735ac19a010ee5450d8d",health_beauty,1,299.00,"8ee3d811c7a49f0f3be646dfb3489e75",-14.0,5,
"7c3e1a45e4127c0eb25d7a8b7250da5b",paid_search,"89a51f50b8095ea78d5768f34c13a76f",health_beauty,1,19.90,"8ee5be155201411ad345c45727c600d4",-9.0,5,"Produto ótimo, entrega no prazo!!!"
"62e44187d92348c552952aa4bf152e90",paid_search,"3d5d0dc7073a299e31fa718ce1bc00b6",health_beauty,1,27.90,"8ef63805460994636446a1e1012ee8b6",-5.0,5,
"186f0892f13de5443c0b6d042a6ddde0",organic_search,d566c37fa119d5e66c4e9052e83ee4ea,sports_leisure,1,44.90,"8efb790e87787df85c5be5757d1432c0",-7.0,5,
ffdd99e05df27c02a2fb1669d49e0c76,organic_search,"02f623a8eb246f3c5f7c2f96462654e6",sports_leisure,1,99.00,"8efcf7a83f834c59c8d6d7d570d41485",-7.0,5,Recebi o produto em tempo recorde e da forma solicitada. 
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,books,1,57.89,"8f003b284055ebd824f3f4b259a49045",8.0,1,"targaryen não entrega no prazo, total descaso com o cliente!"
"180d9ac0990bb42907fe9cc7aa3eb5a1",unknown,"01fd077212124329bac32490e8ef80d9",household_utilities,1,17.00,"8f078af5f7dd54fad5abd423dfb4aad2",-12.0,4,Boa 
c0760e4171db0cd649bda18fcd314e33,unknown,"4c18691b6037662be2df78a765d98ab5",household_utilities,1,6.80,"8f0f01a6b1970e8f3c336a6b93b96d9c",2.0,1,essa baratheon é ruim não tem atendente para não receber reclamações
"8ba72c13888964788024b12e39aef6de",organic_search,"6b90f847357d8981edd79a1eb1bf0acb",construction_tools_house_garden,1,65.50,"8f22f06e256ac729f8a1850a4a36edf6",-18.0,5,
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,110.32,"8f45eebf4554e796f1e35f7c2fc16190",-7.0,5,
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,110.32,"8f5244306f56f64511c6d8b6a7064716",0.0,5,
fc4166d1b1e192f650ee2d807b54c943,social,"70c27847eca8195c983ed7e798c56743",pet,1,107.99,"8f723b9103b44257ac35a1e9b9e49fbf",-13.0,5,
d1d99ef14bb813e29718b9b4df53de52,email,ca7c6bd577e559472af1c699de9e764e,health_beauty,1,18.50,"8fa279b262d80217668f5711737ac83b",-10.0,5,
"327174d3648a2d047e8940d7d15204ca",organic_search,"612170e34b97004b3ba37eae81836b4c",home_appliances,1,239.90,"8fb847d8f402a68dbcfdeac4cf2375c3",-14.0,5,
cc4ec90b270b9f1de8dc2d8864425252,email,a7d0f8dd44f57ef6de7f7f02e3d82630,health_beauty,1,43.90,"8fc77c04dfa38df89a157e9e81a75ac4",-15.0,4,Tudo certo com a entrega e o produto é de boa qualidade 
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,99.90,"8fe2e00c742ffd8ef837c0651c76166c",-17.0,5,
"8ba72c13888964788024b12e39aef6de",organic_search,"6b90f847357d8981edd79a1eb1bf0acb",construction_tools_house_garden,1,15.90,"8fe825d77766b84755ebf0c58017e4ea",-1.0,4,
"439c56de17208ac25a2abee9beca46f7",paid_search,"8c9348f33ae3dada25c99c99ade2af78",construction_tools_house_garden,1,230.00,"8fec1057df930bcc1be865fbfef606b4",-11.0,5,Produto excelente como eu esperava. 
d1d35acfd20d413bbda1eae8e208f0b5,paid_search,b64d51f0435e884e8de603b1655155ae,household_utilities,1,14.50,"9014b176a3efa6ac1b06cc50cf2d3fff",-16.0,5,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,155.00,"9035f15a94295b635575a49041ea406a",-8.0,5,
"3cc3bc10218cf509ba24613cda41d940",social,cc63f0dd2acba93ffed4fe9f8e0321fa,home_office_furniture,1,126.99,"9052b9e9831316aa74d32b45bbcee6c8",-2.0,2,A caixa veio totalmente deformada/estragada. Alguns produtos desencaixados. Melhorar a embalagem dos produtos. Achei o produto/material fraco
"68482ad368c7b9779cf50a7164815379",unknown,"980640c45d7a4635885491d077167e4d",bags_backpacks,1,54.99,"90583aeed06ff85179fe55dc956ce115",-2.0,5,
"39ecc5282d4511dca4c757113e1312d1",organic_search,"65febd49fd28ec955651299159b1f527",household_utilities,1,40.99,"906aea7f9a8bbd2b625400e22531469e",-11.0,5,
"503831c6265361a08aa4113b4d867178",paid_search,"4a1f694197d05fe70026b016a7316b41",home_decor,1,49.99,"90707a3b41e1c6cde0740f9754490e92",-8.0,5,conserva o liquido em otima temperatura e tem bonito acabamento.
"384008daaa0f14b58912d8648101fdd0",organic_search,"8a432f4e5b471f8da497d7dc517666e2",bed_bath_table,1,69.00,"908227fe95698325710fe450d4b7018c",-4.0,4,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,99.90,"909848fc22bea821de7a92b2dc614338",-13.0,4,
"8ba72c13888964788024b12e39aef6de",organic_search,"6b90f847357d8981edd79a1eb1bf0acb",construction_tools_house_garden,1,10.90,"90a2a9d4bf425c5a385fa319833fe1bf",-6.0,5,
"2dfbe1c802c78a8b1f75ef13b70c1124",organic_search,"382229d1e840115ffe3dbf5ff460e417",household_utilities,1,29.90,"90a35d6c7ac144ef7398458a2beb3963",-3.0,5,
"5f1a8a8fddbc8a5ff4bf0f111dc69ff4",unknown,"43402bdf22aa2310e8f99e2f94f78628",home_office_furniture,1,189.99,"90bf73869f0ae6e4ea3731dcf7e2e620",-40.0,1,Ao abrir a embalagem somente constava os cestos e os pés da fruteira NÃO VINDO toda a estrutura de madeira. Gostaria que verificasse o ocorrido.
"70e177868d7bc383ce3ea10b6f976ada",organic_search,c5f7e746b7e6d07def6c0dae9903279b,pet,2,98.00,"90c0d4df184cd39fe38d7b3de0cbd878",-12.0,5,
"3532ba8963b76ecaa46dc6d6f055a31a",unknown,"7d7d2b7a51328016102d4528c411d630",home_decor,1,175.00,"90c6e60786251825a184d18d6a4718bb",-14.0,5,Muito bom atendimento e produto entregue bem antes do prazo.
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,99.90,"90c7853be7f369fc75f40f920e13d883",-7.0,5,
"2448225d3dfa0dc52632c746aa76b66e",unknown,cb6c9f5888a7a090c75beaf615925792,construction_tools_house_garden,1,114.90,"90eb7899e0ba01c27fc128e31e0c872e",0.0,5,
f72a53e19c3310188cedd074226312c9,direct_traffic,"6e4a902d1054e4e17aa6eab87fac1c75",audio_video_electronics,1,56.10,"90ee67e34c9289cc136a3677fc118253",-10.0,4,Um produto dentro do prazo e outro atrasou 1 dia.
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,510.00,"90f0e72dfebcd41e26656d079d881674",4.0,4,
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,110.32,"91126b5e0117a1cb0c97cbdedc8184a8",-10.0,5,
ee488918cd8d11b893067864f9dabddb,unknown,"0873d9f8f36123f8d910f4760e788cfb",audio_video_electronics,1,879.33,"911655697632aa4dc54e0cd37cc360a0",1.0,4,Produto bom e sua entrega foi no prazo. 
"15aea757696aaf9af950992f299b6789",organic_search,e504a4e2efaa45cbff7e268a2c58c956,home_decor,1,99.90,"912013de8efa1e912b59b103a537071f",-10.0,5,ADOREI!!!
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,320.00,"912d6ebade30677cea365478156ad6d7",-16.0,1,comprei um relógio chegou outro. quero fazer a troca!
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,110.32,"9135c65d6b2718f079e23287d8459be2",-8.0,5,
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,110.32,"9144181fd06902570ce9c34860652f55",-4.0,4,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,119.00,"917c51358bf547a3796e4891113062cb",-14.0,5,
"287915711d06ce6d90e2c18e1d89d3a6",organic_search,"6f83d9e4da896daae20b9b6b2d3ff8d2",household_utilities,1,57.90,"917e10fa00bd5acea0532dac72f09e68",-13.0,5,
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,137.90,"918e5db39b90c133257cfa0944fd9d4e",-18.0,5,GOSTEI MUITO . OTIMO PRODUTO
aa65c38536b38e859fdecdcea7335154,paid_search,"61b18775be84fb700a6b2d0ba097bf66",pet,1,59.90,"9198b4e581a0d75d41d959e9a161d1fb",-22.0,5,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,146.01,"919baca007d9525b6668c18f79a33197",-24.0,1,Não recebi meu produto e ainda não respondem meus contatos. Horrível essa loja 
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,178.99,"91b2a010e1e45e6ba3d133fa997597be",-6.0,4,
"26b54d75fad5660ca6471905fe1793cf",unknown,"596849622429351f47b32e6cae1055ff",phone_mobile,1,39.90,"91be51c856a90d7efe86cf9d082d6ae3",-26.0,1,Entregaram apenas um produto dos quatro itens do pedido... Quero o restante do pedido... Cadê?
cbcb32994827a5c4ef1b8a630a4fa66e,organic_search,da7039f29f90ce5b4846ffc0fcc93beb,audio_video_electronics,1,122.90,"91be51c856a90d7efe86cf9d082d6ae3",-26.0,1,Entregaram apenas um produto dos quatro itens do pedido... Quero o restante do pedido... Cadê?
"66ff0b5dbb060ef47f756d33cf170f97",,dc50afafdfa325eadc890c7fa42a8f4e,audio_video_electronics,1,88.90,"91c9f456cb2e53af4edc1b33b3bd7f7c",-5.0,4,
b8bb2a1d59f4ecae0646fc039b75391e,other,fe87f472055fbcf1d7e691c00b1560dc,home_decor,1,179.00,"91d2f27275e4aa9d45bca67efd2db2eb",-5.0,5,
"7ac6d80c42fdb4020030b1cb9ed708f5",unknown,cfe94489ddd337d1e29e12f2a7205d10,construction_tools_house_garden,1,99.00,"91d593443c46df640b0aed417f114374",-5.0,4,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,55.00,"91db217544d0eac98354b11f2f35abcb",-7.0,5,
"62a081b993506561f522af260073cb18",direct_traffic,"094ced053e257ae8cae57205592d6712",health_beauty,1,45.90,"91fcd0f8ef7c38a54003f5f4a236dd0c",-16.0,1,"Comprei uma cinta e enviaram uma touca, solicito a devolução "
ee24544795bf59a8343731c3501c6b4e,social,c013e57c075a06e5b5c48ee03c525719,pet,1,44.99,"91fcf25c1cc5ba3a5ddc26f394a74138",-18.0,5,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,144.00,"92026f2f1b805cb9d6b1ce692ee38313",-14.0,5,
e0bcbf50b9afa71ee130b94dfe8bcf2e,paid_search,"516e7738bd8f735ac19a010ee5450d8d",health_beauty,1,186.00,"923c12ba1eb9e34963ef46a793e0891d",-23.0,5,
"1d7cc0f1d0b54eac3609c5222246595b",unknown,dedcab67899479e4ea5dcc4eba47f587,car_accessories,1,42.00,"92513d9a04507b68515a1866806bcf6c",-3.0,5,
"682e8ae60182137d74d90ada9e0947d8",paid_search,"7fc87cc3e89b3d1d5cabdca32f8485aa",home_office_furniture,1,210.90,"9254ea56fb8aecea0b411b6a605e0ebb",13.0,1,Entrega em atraso.
"8ba72c13888964788024b12e39aef6de",organic_search,"6b90f847357d8981edd79a1eb1bf0acb",construction_tools_house_garden,1,189.90,"925d5a139c3c9f4e3f028685b9a95617",-16.0,1,Produto n foi entregue e consta q recebi 
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,123.00,"9263d44e38972f77bc8c17ad8c063fa1",5.0,1,Isso é uma falta de respeito com o consumidor
acc0e9c96173c579c90c05de205a2b63,unknown,"9c7fd21e0aa159b20da593371f08ff7c",audio_video_electronics,2,155.80,"926f43ab78d2296edaf16b2a06af3078",-7.0,4,
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,books,1,57.89,"92758dbac7384604fdbbd5e1715a1625",-13.0,5,Fiquei muito feliz pela compra / atendimento e a entrega q foi bem antes do previsto tanto q no mesmo dia incentivei minha mãe tbm comprar com vcs. Estão de parabéns ! Ganharam fiéis clientes ! 
ac2adbbec7f0d2fffad8e21d5e8a58e1,email,"2e7ea2aafec5835e781b21d6d1faf1f1",health_beauty,1,69.00,"92822ff2220ab001aba01e753780cfe4",-4.0,5,
ffe640179b554e295c167a2f6be528e0,unknown,ed8cb7b190ceb6067227478e48cf8dde,home_appliances,2,49.98,"928491f9ad93ae20de89668ea4a968e0",-7.0,2,A NF foi entregue mas até agora nada dos produtos. Aguardando a entrega para recomendar a loja.
